Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5417"",""Yield/Carcass Weight"",""21118.01"",""Horse meat, fresh or chilled"",""2022"",""2022"",""100 g/An"",""1310"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01922.01"",""Jute, raw or retted"",""2022"",""2022"",""kg/ha"",""1400"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01922.02"",""Kenaf, and other textile bast fibres, raw or retted"",""2022"",""2022"",""kg/ha"",""1481.7"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01322"",""Lemons and limes"",""2022"",""2022"",""kg/ha"",""26164.2"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01441"",""Linseed"",""2022"",""2022"",""kg/ha"",""1176.9"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""0112"",""Maize (corn)"",""2022"",""2022"",""kg/ha"",""5209.2"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01316"",""Mangoes, guavas and mangosteens"",""2022"",""2022"",""kg/ha"",""21785.7"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01630"",""Maté leaves"",""2022"",""2022"",""kg/ha"",""8421.2"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5417"",""Yield/Carcass Weight"",""21111.01"",""Meat of cattle with the bone, fresh or chilled"",""2022"",""2022"",""100 g/An"",""2450"",""X"",""Figure from international organizations"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5424"",""Yield/Carcass Weight"",""21121"",""Meat of chickens, fresh or chilled"",""2022"",""2022"",""0.1 g/An"",""23772"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5424"",""Yield/Carcass Weight"",""21122"",""Meat of ducks, fresh or chilled"",""2022"",""2022"",""0.1 g/An"",""8841"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5417"",""Yield/Carcass Weight"",""21116"",""Meat of goat, fresh or chilled"",""2022"",""2022"",""100 g/An"",""115"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5417"",""Yield/Carcass Weight"",""21113.01"",""Meat of pig with the bone, fresh or chilled"",""2022"",""2022"",""100 g/An"",""918"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5424"",""Yield/Carcass Weight"",""21114"",""Meat of rabbits and hares, fresh or chilled"",""2022"",""2022"",""0.1 g/An"",""12914"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5417"",""Yield/Carcass Weight"",""21115"",""Meat of sheep, fresh or chilled"",""2022"",""2022"",""100 g/An"",""160"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5424"",""Yield/Carcass Weight"",""21124"",""Meat of turkeys, fresh or chilled"",""2022"",""2022"",""0.1 g/An"",""106757"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01950.01"",""Natural rubber in primary forms"",""2022"",""2022"",""kg/ha"",""1374.6"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""0117"",""Oats"",""2022"",""2022"",""kg/ha"",""2344.8"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01491.01"",""Oil palm fruit"",""2022"",""2022"",""kg/ha"",""14712"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01450"",""Olives"",""2022"",""2022"",""kg/ha"",""1478.6"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01253.02"",""Onions and shallots, dry (excluding dehydrated)"",""2022"",""2022"",""kg/ha"",""33832.7"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01323"",""Oranges"",""2022"",""2022"",""kg/ha"",""29790.7"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01929.90"",""Other fibre crops, raw, n.e.c."",""2022"",""2022"",""kg/ha"",""5001"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01379.90"",""Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c."",""2022"",""2022"",""kg/ha"",""745.5"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01449.90"",""Other oil seeds, n.e.c."",""2022"",""2022"",""kg/ha"",""1506.8"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01319"",""Other tropical fruits, n.e.c."",""2022"",""2022"",""kg/ha"",""8628.7"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01290.90"",""Other vegetables, fresh n.e.c."",""2022"",""2022"",""kg/ha"",""13336.5"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01317"",""Papayas"",""2022"",""2022"",""kg/ha"",""43678.9"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01345"",""Peaches and nectarines"",""2022"",""2022"",""kg/ha"",""13373.2"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01342.01"",""Pears"",""2022"",""2022"",""kg/ha"",""16658.7"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01705"",""Peas, dry"",""2022"",""2022"",""kg/ha"",""3665"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01651"",""Pepper (Piper spp.), raw"",""2022"",""2022"",""kg/ha"",""3134.2"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01359.01"",""Persimmons"",""2022"",""2022"",""kg/ha"",""21114.6"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01318"",""Pineapples"",""2022"",""2022"",""kg/ha"",""36657"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01321"",""Pomelos and grapefruits"",""2022"",""2022"",""kg/ha"",""18553.4"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01510"",""Potatoes"",""2022"",""2022"",""kg/ha"",""33072"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01342.02"",""Quinces"",""2022"",""2022"",""kg/ha"",""6275.4"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01443"",""Rape or colza seed"",""2022"",""2022"",""kg/ha"",""1597.8"",""X"",""Figure from international organizations"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5420"",""Yield"",""02951.01"",""Raw hides and skins of cattle"",""2022"",""2022"",""100 g/An"",""245"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5420"",""Yield"",""02954"",""Raw hides and skins of goats or kids"",""2022"",""2022"",""100 g/An"",""21"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5420"",""Yield"",""02953"",""Raw hides and skins of sheep or lambs"",""2022"",""2022"",""100 g/An"",""28"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5420"",""Yield"",""02211"",""Raw milk of cattle"",""2022"",""2022"",""100 g/An"",""22705"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5420"",""Yield"",""02292"",""Raw milk of goats"",""2022"",""2022"",""100 g/An"",""512"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""0113"",""Rice"",""2022"",""2022"",""kg/ha"",""6638"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""0116"",""Rye"",""2022"",""2022"",""kg/ha"",""2011.9"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01921.01"",""Seed cotton, unginned"",""2022"",""2022"",""kg/ha"",""3840.1"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01444"",""Sesame seed"",""2022"",""2022"",""kg/ha"",""482"",""X"",""Figure from international organizations"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01929.05"",""Sisal, raw"",""2022"",""2022"",""kg/ha"",""969.8"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""0114"",""Sorghum"",""2022"",""2022"",""kg/ha"",""2793.7"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""0141"",""Soya beans"",""2022"",""2022"",""kg/ha"",""2954.6"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01354"",""Strawberries"",""2022"",""2022"",""kg/ha"",""38408.4"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01802"",""Sugar cane"",""2022"",""2022"",""kg/ha"",""73437.9"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01445"",""Sunflower seed"",""2022"",""2022"",""kg/ha"",""1630.4"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01530"",""Sweet potatoes"",""2022"",""2022"",""kg/ha"",""14556.5"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01324"",""Tangerines, mandarins, clementines"",""2022"",""2022"",""kg/ha"",""19267.8"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01620"",""Tea leaves"",""2022"",""2022"",""kg/ha"",""9724.6"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01234"",""Tomatoes"",""2022"",""2022"",""kg/ha"",""70274.5"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01191"",""Triticale"",""2022"",""2022"",""kg/ha"",""3082.5"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01499.02"",""Tung nuts"",""2022"",""2022"",""kg/ha"",""4016.1"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01970"",""Unmanufactured tobacco"",""2022"",""2022"",""kg/ha"",""2051.6"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01376"",""Walnuts, in shell"",""2022"",""2022"",""kg/ha"",""1322.2"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01221"",""Watermelons"",""2022"",""2022"",""kg/ha"",""22813"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""0111"",""Wheat"",""2022"",""2022"",""kg/ha"",""3265.8"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""076"",""Brazil"",""5412"",""Yield"",""01540"",""Yams"",""2022"",""2022"",""kg/ha"",""9811.3"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""096"",""Brunei Darussalam"",""5412"",""Yield"",""01312"",""Bananas"",""2022"",""2022"",""kg/ha"",""2742.9"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""096"",""Brunei Darussalam"",""5412"",""Yield"",""01243"",""Broad beans and horse beans, green"",""2022"",""2022"",""kg/ha"",""8027.8"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""096"",""Brunei Darussalam"",""5412"",""Yield"",""01520.01"",""Cassava, fresh"",""2022"",""2022"",""kg/ha"",""17539.7"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""096"",""Brunei Darussalam"",""5412"",""Yield"",""01231"",""Chillies and peppers, green (Capsicum spp. and Pimenta spp.)"",""2022"",""2022"",""kg/ha"",""5199.6"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""096"",""Brunei Darussalam"",""5412"",""Yield"",""01460"",""Coconuts, in shell"",""2022"",""2022"",""kg/ha"",""1758.8"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""096"",""Brunei Darussalam"",""5412"",""Yield"",""01232"",""Cucumbers and gherkins"",""2022"",""2022"",""kg/ha"",""10399.3"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""096"",""Brunei Darussalam"",""5412"",""Yield"",""01599.10"",""Edible roots and tubers with high starch or inulin content, n.e.c., fresh"",""2022"",""2022"",""kg/ha"",""1130"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""096"",""Brunei Darussalam"",""5412"",""Yield"",""01233"",""Eggplants (aubergines)"",""2022"",""2022"",""kg/ha"",""7979.2"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""096"",""Brunei Darussalam"",""5412"",""Yield"",""01290.01"",""Green corn (maize)"",""2022"",""2022"",""kg/ha"",""349.4"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""096"",""Brunei Darussalam"",""5410"",""Yield"",""0231"",""Hen eggs in shell, fresh"",""2022"",""2022"",""100 mg/An"",""87569"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""096"",""Brunei Darussalam"",""5413"",""Yield"",""0231"",""Hen eggs in shell, fresh"",""2022"",""2022"",""No/An"",""154"",""A"",""Official figure"","""""
"QCL,""Crops and livestock products"",""096"",""Brunei Darussalam"",""5412"",""Yield"",""01322"",""Lemons and limes"",""2022"",""2022"",""kg/ha"",""4196.4"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""096"",""Brunei Darussalam"",""5412"",""Yield"",""01214"",""Lettuce and chicory"",""2022"",""2022"",""kg/ha"",""1901.5"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""096"",""Brunei Darussalam"",""5417"",""Yield/Carcass Weight"",""21112"",""Meat of buffalo, fresh or chilled"",""2022"",""2022"",""100 g/An"",""2354"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""096"",""Brunei Darussalam"",""5417"",""Yield/Carcass Weight"",""21111.01"",""Meat of cattle with the bone, fresh or chilled"",""2022"",""2022"",""100 g/An"",""2600"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""096"",""Brunei Darussalam"",""5424"",""Yield/Carcass Weight"",""21121"",""Meat of chickens, fresh or chilled"",""2022"",""2022"",""0.1 g/An"",""15152"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""096"",""Brunei Darussalam"",""5424"",""Yield/Carcass Weight"",""21122"",""Meat of ducks, fresh or chilled"",""2022"",""2022"",""0.1 g/An"",""11729"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""096"",""Brunei Darussalam"",""5417"",""Yield/Carcass Weight"",""21116"",""Meat of goat, fresh or chilled"",""2022"",""2022"",""100 g/An"",""100"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""096"",""Brunei Darussalam"",""5417"",""Yield/Carcass Weight"",""21113.01"",""Meat of pig with the bone, fresh or chilled"",""2022"",""2022"",""100 g/An"",""350"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""096"",""Brunei Darussalam"",""5417"",""Yield/Carcass Weight"",""21115"",""Meat of sheep, fresh or chilled"",""2022"",""2022"",""100 g/An"",""234"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""096"",""Brunei Darussalam"",""5412"",""Yield"",""01950.01"",""Natural rubber in primary forms"",""2022"",""2022"",""kg/ha"",""63.4"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""096"",""Brunei Darussalam"",""5412"",""Yield"",""01239.01"",""Okra"",""2022"",""2022"",""kg/ha"",""815.2"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""096"",""Brunei Darussalam"",""5412"",""Yield"",""01253.01"",""Onions and shallots, green"",""2022"",""2022"",""kg/ha"",""8417"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""096"",""Brunei Darussalam"",""5412"",""Yield"",""01323"",""Oranges"",""2022"",""2022"",""kg/ha"",""8124.5"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""096"",""Brunei Darussalam"",""5412"",""Yield"",""01359.90"",""Other fruits, n.e.c."",""2022"",""2022"",""kg/ha"",""4631.3"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""096"",""Brunei Darussalam"",""5412"",""Yield"",""01290.90"",""Other vegetables, fresh n.e.c."",""2022"",""2022"",""kg/ha"",""823.1"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""096"",""Brunei Darussalam"",""5412"",""Yield"",""01651"",""Pepper (Piper spp.), raw"",""2022"",""2022"",""kg/ha"",""386.8"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""096"",""Brunei Darussalam"",""5412"",""Yield"",""01318"",""Pineapples"",""2022"",""2022"",""kg/ha"",""8734"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""096"",""Brunei Darussalam"",""5412"",""Yield"",""01235"",""Pumpkins, squash and gourds"",""2022"",""2022"",""kg/ha"",""19516.7"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""096"",""Brunei Darussalam"",""5420"",""Yield"",""02951.03"",""Raw hides and skins of buffaloes"",""2022"",""2022"",""100 g/An"",""314"",""E"",""Estimated value"","""""
"QCL,""Crops and livestock products"",""096"",""Brunei Darussalam"",""5420"",""Yield"",""02951.01"",""Raw hides and skins of cattle"",""2022"",""2022"",""100 g/An"",""399"",""E"",""Estimated value"","""""
